1512039555,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039555,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039556,s1-eth3,583814.00,17510.00,601324.00,17510,583814,267.00,253.00,520.00,253,267,0.00,0.00,0,0
1512039556,s2-eth3,1498.00,51080.00,52578.00,51080,1498,21.00,28.00,49.00,28,21,0.00,0.00,0,0
1512039556,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039556,s1-eth1,13326.00,501270.00,514596.00,501270,13326,193.00,223.00,416.00,223,193,0.00,0.00,0,0
1512039556,s3-eth1,1568.00,51080.00,52648.00,51080,1568,22.00,28.00,50.00,28,22,0.00,0.00,0,0
1512039556,s2-eth1,1524.00,62796.00,64320.00,62796,1524,22.00,30.00,52.00,30,22,0.00,0.00,0,0
1512039556,lo,596.00,596.00,1192.00,596,596,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1512039556,s1-eth2,3294.00,113876.00,117170.00,113876,3294,47.00,58.00,105.00,58,47,0.00,0.00,0,0
1512039556,s3-eth2,51080.00,1498.00,52578.00,1498,51080,28.00,21.00,49.00,21,28,0.00,0.00,0,0
1512039556,s2-eth2,113876.00,3294.00,117170.00,3294,113876,58.00,47.00,105.00,47,58,0.00,0.00,0,0
1512039556,total,770576.00,803000.00,1573576.00,803000,770576,664.00,694.00,1358.00,694,664,0.00,0.00,0,0
1512039557,s1-eth3,1514.00,70.00,1584.00,70,1514,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1512039557,s2-eth3,70.00,1514.00,1584.00,1514,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1512039557,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039557,s1-eth1,70.00,1514.00,1584.00,1514,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1512039557,s3-eth1,70.00,1514.00,1584.00,1514,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1512039557,s2-eth1,70.00,3028.00,3098.00,3028,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1512039557,lo,804.00,804.00,1608.00,804,804,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1512039557,s1-eth2,70.00,3028.00,3098.00,3028,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1512039557,s3-eth2,1514.00,70.00,1584.00,70,1514,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1512039557,s2-eth2,3028.00,70.00,3098.00,70,3028,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1512039557,total,7210.00,11612.00,18822.00,11612,7210,18.00,19.00,37.00,19,18,0.00,0.00,0,0
1512039558,s1-eth3,619246.75,17362.64,636609.44,17380,619866,264.74,251.75,516.48,252,265,0.00,0.00,0,0
1512039558,s2-eth3,0.00,69.93,69.93,70,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1512039558,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039558,s1-eth1,16555.45,648829.19,665384.62,649478,16572,239.76,274.73,514.49,275,240,0.00,0.00,0,0
1512039558,s3-eth1,0.00,69.93,69.93,70,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1512039558,s2-eth1,139.86,1512.49,1652.35,1514,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1512039558,lo,1070.93,1070.93,2141.86,1072,1072,11.99,11.99,23.98,12,12,0.00,0.00,0,0
1512039558,s1-eth2,0.00,1652.35,1652.35,1654,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1512039558,s3-eth2,69.93,0.00,69.93,0,70,1.00,0.00,1.00,0,1,0.00,0.00,0,0
1512039558,s2-eth2,1652.35,0.00,1652.35,0,1654,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1512039558,total,638735.31,670567.44,1309302.75,671238,639374,522.48,544.46,1066.93,545,523,0.00,0.00,0,0
1512039559,s1-eth3,564574.00,17612.00,582186.00,17612,564574,261.00,254.00,515.00,254,261,0.00,0.00,0,0
1512039559,s2-eth3,1420.00,53976.00,55396.00,53976,1420,20.00,28.00,48.00,28,20,0.00,0.00,0,0
1512039559,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039559,s1-eth1,15702.00,536134.00,551836.00,536134,15702,227.00,247.00,474.00,247,227,0.00,0.00,0,0
1512039559,s3-eth1,1276.00,53976.00,55252.00,53976,1276,18.00,28.00,46.00,28,18,0.00,0.00,0,0
1512039559,s2-eth1,0.00,70.00,70.00,70,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1512039559,lo,804.00,804.00,1608.00,804,804,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1512039559,s1-eth2,1350.00,52532.00,53882.00,52532,1350,19.00,28.00,47.00,28,19,0.00,0.00,0,0
1512039559,s3-eth2,53976.00,1420.00,55396.00,1420,53976,28.00,20.00,48.00,20,28,0.00,0.00,0,0
1512039559,s2-eth2,52532.00,1350.00,53882.00,1350,52532,28.00,19.00,47.00,19,28,0.00,0.00,0,0
1512039559,total,691634.00,717874.00,1409508.00,717874,691634,610.00,634.00,1244.00,634,610,0.00,0.00,0,0
1512039560,s1-eth3,325836.00,11536.00,337372.00,11536,325836,176.00,162.00,338.00,162,176,0.00,0.00,0,0
1512039560,s2-eth3,427.57,7562.44,7990.01,7570,428,5.99,5.00,10.99,5,6,0.00,0.00,0,0
1512039560,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039560,s1-eth1,9026.97,295458.56,304485.53,295754,9036,127.87,158.84,286.71,159,128,0.00,0.00,0,0
1512039560,s3-eth1,427.57,7562.44,7990.01,7570,428,5.99,5.00,10.99,5,6,0.00,0.00,0,0
1512039560,s2-eth1,1470.53,49450.55,50921.08,49500,1472,19.98,25.97,45.95,26,20,0.00,0.00,0,0
1512039560,lo,1338.66,1338.66,2677.32,1340,1340,14.99,14.99,29.97,15,15,0.00,0.00,0,0
1512039560,s1-eth2,1906.09,52475.53,54381.62,52528,1908,25.97,27.97,53.95,28,26,0.00,0.00,0,0
1512039560,s3-eth2,7562.44,427.57,7990.01,428,7570,5.00,5.99,10.99,6,5,0.00,0.00,0,0
1512039560,s2-eth2,52475.53,1906.09,54381.62,1908,52528,27.97,25.97,53.95,26,28,0.00,0.00,0,0
1512039560,total,400145.88,427706.31,827852.19,428134,400546,409.59,431.57,841.16,432,410,0.00,0.00,0,0
1512039561,s1-eth3,686224.00,21280.00,707504.00,21280,686224,323.00,306.00,629.00,306,323,0.00,0.00,0,0
1512039561,s2-eth3,2435.00,76620.00,79055.00,76620,2435,33.00,42.00,75.00,42,33,0.00,0.00,0,0
1512039561,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039561,s1-eth1,17157.84,614441.56,631599.44,615056,17175,244.76,279.72,524.48,280,245,0.00,0.00,0,0
1512039561,s3-eth1,2503.50,76543.46,79046.95,76620,2506,31.97,41.96,73.93,42,32,0.00,0.00,0,0
1512039561,s2-eth1,754.25,19530.47,20284.72,19550,755,8.99,10.99,19.98,11,9,0.00,0.00,0,0
1512039561,lo,977.02,977.02,1954.05,978,978,8.99,8.99,17.98,9,9,0.00,0.00,0,0
1512039561,s1-eth2,3259.74,94764.24,98023.98,94859,3263,44.96,52.95,97.90,53,45,0.00,0.00,0,0
1512039561,s3-eth2,76543.46,2432.57,78976.02,2435,76620,41.96,32.97,74.93,33,42,0.00,0.00,0,0
1512039561,s2-eth2,94764.24,3259.74,98023.98,3263,94859,52.95,44.96,97.90,45,53,0.00,0.00,0,0
1512039561,total,883931.06,909751.25,1793682.38,910661,884815,790.21,820.18,1610.39,821,791,0.00,0.00,0,0
1512039562,s1-eth3,400146.00,11246.00,411392.00,11246,400146,183.00,163.00,346.00,163,183,0.00,0.00,0,0
1512039562,s2-eth3,947.00,21399.00,22346.00,21399,947,11.00,15.00,26.00,15,11,0.00,0.00,0,0
1512039562,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039562,s1-eth1,9624.00,377234.00,386858.00,377234,9624,137.00,165.00,302.00,165,137,0.00,0.00,0,0
1512039562,s3-eth1,869.00,24224.00,25093.00,24224,869,10.00,16.00,26.00,16,10,0.00,0.00,0,0
1512039562,s2-eth1,1060.00,22644.00,23704.00,22644,1060,11.00,14.00,25.00,14,11,0.00,0.00,0,0
1512039562,lo,978.00,978.00,1956.00,978,978,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1512039562,s1-eth2,1530.00,42529.00,44059.00,42529,1530,21.00,28.00,49.00,28,21,0.00,0.00,0,0
1512039562,s3-eth2,21399.00,947.00,22346.00,947,21399,15.00,11.00,26.00,11,15,0.00,0.00,0,0
1512039562,s2-eth2,42529.00,1530.00,44059.00,1530,42529,28.00,21.00,49.00,21,28,0.00,0.00,0,0
1512039562,total,479082.00,502731.00,981813.00,502731,479082,425.00,442.00,867.00,442,425,0.00,0.00,0,0
1512039563,s1-eth3,720645.38,23780.22,744425.62,23804,721366,354.65,339.66,694.31,340,355,0.00,0.00,0,0
1512039563,s2-eth3,2759.24,94627.38,97386.62,94722,2762,38.96,52.95,91.91,53,39,0.00,0.00,0,0
1512039563,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039563,s1-eth1,10051.95,390271.75,400323.69,390662,10062,144.86,170.83,315.68,171,145,0.00,0.00,0,0
1512039563,s3-eth1,2759.24,94627.38,97386.62,94722,2762,38.96,52.95,91.91,53,39,0.00,0.00,0,0
1512039563,s2-eth1,9500.50,295652.34,305152.84,295948,9510,134.87,161.84,296.70,162,135,0.00,0.00,0,0
1512039563,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039563,s1-eth2,12655.34,367790.22,380445.56,368158,12668,179.82,202.80,382.62,203,180,0.00,0.00,0,0
1512039563,s3-eth2,94627.38,2759.24,97386.62,2762,94722,52.95,38.96,91.91,39,53,0.00,0.00,0,0
1512039563,s2-eth2,367790.22,12655.34,380445.56,12668,368158,202.80,179.82,382.62,180,203,0.00,0.00,0,0
1512039563,total,1220789.25,1282163.88,2502953.00,1283446,1222010,1147.85,1199.80,2347.65,1201,1149,0.00,0.00,0,0
1512039564,s1-eth3,511130.00,17590.00,528720.00,17590,511130,263.00,251.00,514.00,251,263,0.00,0.00,0,0
1512039564,s2-eth3,2324.00,69582.00,71906.00,69582,2324,32.00,45.00,77.00,45,32,0.00,0.00,0,0
1512039564,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1512039564,s1-eth1,14398.00,468470.00,482868.00,468470,14398,207.00,231.00,438.00,231,207,0.00,0.00,0,0
1512039564,s3-eth1,2114.00,75568.00,77682.00,75568,2114,29.00,48.00,77.00,48,29,0.00,0.00,0,0
1512039564,s2-eth1,70.00,3028.00,3098.00,3028,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1512039564,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1512039564,s1-eth2,2686.00,69582.00,72268.00,69582,2686,37.00,45.00,82.00,45,37,0.00,0.00,0,0
1512039564,s3-eth2,69582.00,2324.00,71906.00,2324,69582,45.00,32.00,77.00,32,45,0.00,0.00,0,0
1512039564,s2-eth2,69582.00,2686.00,72268.00,2686,69582,45.00,37.00,82.00,37,45,0.00,0.00,0,0
1512039564,total,672422.00,709366.00,1381788.00,709366,672422,665.00,697.00,1362.00,697,665,0.00,0.00,0,0
